Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1383729,0.0,4094000.0,Professional and Commercial Equipment and Supplies Merchant Wholesalers,-10591000.0,1.0,-108785000.0,-238351000.0,388148000.0,117031000.0,Fusion-Io LLC,1383729.0,490417000.0,312682000.0,312682000.0,-38226000.0,312682000.0,238351000.0,1212760000.0,3.1737,432386000.0,-36916000.0,0.0,312682000.0,607448000.0,4490000.0,83443000.0
1121680,0.0,860000.0,Couriers and Express Delivery Services,,,-96931000.0,105798000.0,16889000.0,28533000.0,Newgistics Inc,1121680.0,19721000.0,-101826000.0,-101826000.0,21430000.0,-101826000.0,2132000.0,,-1.3383,174562000.0,13387000.0,,-101826000.0,48254000.0,,11303000.0
1366684,316181000.0,2491000.0,Other Information Services,,1.0,-62734000.0,-487246000.0,864945000.0,598320000.0,HomeAway Inc,1366684.0,931808000.0,367681000.0,367681000.0,13967000.0,367681000.0,813169000.0,3442410000.0,3.89017,446762000.0,40026000.0,0.0,367681000.0,1530128000.0,25917000.0,230402000.0
1311230,201933000.0,1818000.0,Grain and Oilseed Milling,2682000.0,1.0,-609905000.0,103958000.0,118944000.0,228447000.0,TerraVia Holdings Inc,1311230.0,-46475000.0,-46475000.0,-46475000.0,-141447000.0,-46475000.0,97975000.0,103730000.0,-0.56861,22853000.0,-102798000.0,0.0,-46475000.0,181972000.0,,25330000.0
1280363,0.0,,Semiconductor and Other Electronic Component Manufacturing,,,161000.0,-21231000.0,37895000.0,41844000.0,Apache Design Inc,1280363.0,10867000.0,-4673000.0,-4673000.0,3304000.0,-4673000.0,27227000.0,,-0.421,44047000.0,5676000.0,,-4673000.0,52711000.0,,33249000.0
1508913,1635000000.0,61740000.0,Other Information Services,,1.0,677524000.0,590410000.0,1781875000.0,2463283000.0,Qihoo 360 Technology Co Ltd,1508913.0,1191880000.0,695476000.0,695476000.0,253161000.0,695476000.0,1125516000.0,7812090000.0,3.58197,1804583000.0,324769000.0,0.0,695476000.0,3655163000.0,,2361289000.0
1509986,175075000.0,19614000.0,Other Information Services,8766000.0,1.0,-82210000.0,-22623000.0,386300000.0,338429000.0,Link Motion Inc,1509986.0,463713000.0,114915000.0,114915000.0,-517000.0,114915000.0,252627000.0,349620000.0,0.24724,406691000.0,6868000.0,0.0,114915000.0,802142000.0,,276521000.0
1164975,120000.0,-2522000.0,Semiconductor and Other Electronic Component Manufacturing,-703000.0,,-112779000.0,185128000.0,81847000.0,24739000.0,Cortina Systems Inc,1164975.0,127213000.0,-155504000.0,-155504000.0,-10716000.0,-155504000.0,40924000.0,,-4.2782,141086000.0,-10351000.0,,-155504000.0,151952000.0,,18943000.0
773717,2870110.0,636840.0,Metal Ore Mining,,0.0,-101637180.0,12868360.0,100280.0,9038000.0,Cambrian Minerals Group Inc,773717.0,-5054190.0,-15054190.0,-15054190.0,-49569050.0,-15054190.0,1750.0,7140000.0,-0.14465,0.0,-49026680.0,1.0,-15054190.0,3983810.0,3390.0,9038000.0
1502774,7401460.0,869300.0,Oil and Gas Extraction,,0.0,-17957920.0,13285710.0,5740.0,13590090.0,Rio Bravo Oil Inc,1502774.0,-5850480.0,-11734730.0,-11734730.0,-14127160.0,-11734730.0,0.0,5950000.0,-0.36104,120150.0,-13315980.0,0.0,-11734730.0,7739610.0,10730750.0,9458400.0
1515980,2917243000.0,,Nondepository Credit Intermediation,,1.0,-94990000.0,2797168000.0,,2968107000.0,Apollo Residential Mortgage Inc,1515980.0,694863000.0,694794000.0,694794000.0,-11595000.0,694794000.0,120144000.0,435050000.0,21.81249,47247000.0,-11595000.0,0.0,694794000.0,3662970000.0,,
1128725,53462000.0,,Computer Systems Design and Related Services,-149000.0,0.0,-122241000.0,45850000.0,28553000.0,96763000.0,InterCloud Systems Inc,1128725.0,-4532000.0,-44903000.0,-44903000.0,-65659000.0,-44903000.0,7944000.0,2050000.0,-618.66905,74108000.0,-30819000.0,1.0,-44903000.0,92231000.0,3385000.0,39951000.0
